"2015-03-13 11:11:26",admin,"Выход из системы управления",1,Росстройпроект,http://rosstroy.dev/admin/logout.php?_=1426234285874,127.0.0.1
"2015-03-13 11:27:08",undefined,"Попытка доступа к модулю structure незарегистрированным пользователем",4,-,http://rosstroy.dev/admin/structure/index.php,127.0.0.1
"2015-03-13 11:27:19",undefined,"Попытка доступа к модулю structure незарегистрированным пользователем",4,-,http://rosstroy.dev/admin/structure/index.php,127.0.0.1
"2015-03-13 11:27:19",admin,"Вход в систему управления",4,-,http://rosstroy.dev/admin/structure/index.php,127.0.0.1
"2015-03-13 11:27:19",admin,"Доступ к модулю ""structure"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Росстройпроект,http://rosstroy.dev/admin/structure/index.php,127.0.0.1
"2015-03-13 11:27:24",admin,"Доступ к модулю ""structure"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Росстройпроект,http://rosstroy.dev/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-13 11:27:27",admin,"Доступ к модулю ""document"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Росстройпроект,http://rosstroy.dev/admin/document/index.php,127.0.0.1
"2015-03-13 11:27:32",admin,"Доступ к модулю ""document"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Росстройпроект,http://rosstroy.dev/admin/document/index.php?document_dir_id=3,127.0.0.1
"2015-03-13 11:27:35",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/document/index.php?document_dir_id=3,127.0.0.1
"2015-03-13 11:27:58",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/document/index.php?document_dir_id=3&hostcms[checked][1][0]=1,127.0.0.1
"2015-03-13 11:28:03",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/document/index.php?document_dir_id=3,127.0.0.1
"2015-03-13 11:28:19",admin,"Доступ к модулю ""document"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/document/index.php?document_dir_id=3&hostcms[checked][1][11]=1,127.0.0.1
"2015-03-13 11:29:07",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-13 11:29:11",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,Росстройпроект,http://rosstroy.dev/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-13 11:29:15",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка документов""",1,Росстройпроект,http://rosstroy.dev/admin/structure/index.php?document_dir_id=3,127.0.0.1
"2015-03-13 11:29:18",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/structure/index.php?parent_id=88&hostcms[checked][0][95]=1,127.0.0.1
"2015-03-13 11:31:31",admin,"Доступ к модулю ""structure"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-13 11:31:32",admin,"Доступ к модулю ""structure"" разрешен, форма ""Структура сайта"", действие ""Ajax-загрузка параметров динамических страниц""",1,Росстройпроект,http://rosstroy.dev/admin/structure/index.php?lib_id=0,127.0.0.1
"2015-03-13 11:31:36",admin,"Доступ к модулю ""structure"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Росстройпроект,http://rosstroy.dev/admin/structure/index.php?parent_id=88,127.0.0.1
"2015-03-13 11:31:39",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/index.php,127.0.0.1
"2015-03-13 11:31:44",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Статистика"", действие ""Удалить""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/index.php,127.0.0.1
"2015-03-13 11:31:47",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Список интернет-магазинов"", действие ""Удалить пустые директории""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/index.php,127.0.0.1
"2015-03-13 11:31:49",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/index.php,127.0.0.1
"2015-03-13 11:33:20",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/index.php?hostcms[checked][1][0]=1,127.0.0.1
"2015-03-13 11:33:55",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/item/index.php?informationsystem_id=15,127.0.0.1
"2015-03-13 11:33:59",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/item/property/index.php?informationsystem_id=15&informationsystem_group_id=0,127.0.0.1
"2015-03-13 11:34:01",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/item/property/index.php?informationsystem_id=15&informationsystem_group_id=0,127.0.0.1
"2015-03-13 11:34:37",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/item/property/index.php?informationsystem_id=15&informationsystem_group_id=0&hostcms[checked][1][0]=1,127.0.0.1
"2015-03-13 11:34:44",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Основная"", действие ""Просмотр""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/item/index.php?informationsystem_id=15,127.0.0.1
"2015-03-13 11:34:50",admin,"Доступ к модулю ""informationsystem"" разрешен, форма ""Сводная статистика"", действие ""Установка начальных значений параметров счетчика""",1,Росстройпроект,http://rosstroy.dev/admin/informationsystem/item/index.php?informationsystem_id=15,127.0.0.1
